travel_time_min,transfers,walk_distance_m,bus_line,congestion,weekday,departure_time,comfort
69.62436404112542,0,355.128715617421,Line 3,0.8776435271186006,Sat,17:46,52.38973014805772
47.4970784328899,0,453.1465776838796,Line 1,0.38223281392865327,Mon,21:48,71.61377590477998
93.23591202775211,2,445.6718105590089,Line 2,0.8141649213973589,Tue,07:22,39.07040318658893
67.24164439328996,0,670.3575542208155,Line 2,0.9642218023783314,Sun,18:24,44.168582160436614
80.33959014701854,1,377.1589023098891,Line 1,0.874991681992507,Tue,08:53,45.63385526154552
93.0666941890626,1,487.53859692963886,Line 1,0.8624040648407107,Sun,17:44,40.167574443120394
92.13671736449388,0,454.800888498938,Line 1,0.8980881367659885,Tue,07:13,43.35084745147191
98.08516726188033,3,691.2879387644819,Line 4,0.42525550932643863,Fri,19:14,41.10652815580854
77.32316453103387,3,523.0520388579877,Line 1,0.7628077132880465,Fri,17:56,40.27668081533203
68.4947518786399,2,733.5251966761373,Line 3,0.3545090490615744,Fri,22:26,54.17191453406625
77.83325902756407,2,348.71550135724004,Line 1,0.5288145093036076,Wed,14:27,53.97079973349057
34.13825008502075,0,541.37713450469,Line 2,0.48242507482874597,Sat,20:02,70.66020504075217
40.66748299954049,3,449.40911605538173,Line 1,0.34148780102666015,Wed,15:47,64.8621885053667
44.04902453620734,3,335.8465280823216,Line 2,0.4082399410664929,Sat,14:49,64.16472133887098
52.89483122579173,1,538.20784647114,Line 4,0.8271374039483291,Wed,07:13,51.68986441142493
90.865863482343,2,852.6904915309465,Line 3,0.8747565022475603,Sat,18:41,29.789438868903886
55.38907927531355,3,401.02241939289235,Line 1,0.31333474484207907,Sun,11:16,62.46834375964734
69.7215417812094,2,527.7374383223973,Line 1,0.8167302669627733,Sat,17:10,44.070521763370934
115.31302513382525,0,320.7925030057691,Line 2,0.8085701772388675,Thr,17:32,42.094751727339954
70.31674526655044,1,295.1166850815267,Line 2,0.9677624915120755,Wed,18:24,47.35524528637374
100.04567315093541,0,412.4906356336755,Line 3,0.8163685895943401,Wed,17:00,44.38893727065759
54.624271457331545,1,471.401467358731,Line 2,0.9299239589475573,Wed,17:19,49.44826956325631
74.41620717715782,3,479.15681024055607,Line 4,0.3154669797375128,Thr,15:06,55.40536663816126
54.1784005475304,0,510.52021061611157,Line 2,0.8117702166686313,Thr,17:16,55.67123198832443
70.78508099702272,3,262.08573764834244,Line 4,0.38115243356947254,Sat,12:24,58.813689097942486
102.83957517609201,1,440.66597523607714,Line 1,0.7590886924241984,Sun,18:25,41.41223633890717
33.05143089763196,1,637.64215254942,Line 5,0.8965266525625555,Sun,18:39,53.28904378233533
91.8076346315764,2,312.7553331175111,Line 5,0.3391096155222576,Fri,14:58,56.38847116772212
86.46165367139132,0,487.96670148141146,Line 2,0.8114468422047572,Sun,07:35,46.90821679811725
63.85100420416113,0,601.1510195483824,Line 2,0.28876126444643496,Sun,09:54,66.78528333159326
40.696147517721805,1,413.3614367301256,Line 1,0.9879935314211672,Thr,18:52,52.84644698436576
81.96048001966297,0,609.6540662774153,Line 5,0.3472551729675228,Wed,21:03,59.68626919409373
65.60838816764586,3,284.30487277981666,Line 1,0.8446465096099841,Thr,08:25,45.94353920820532
86.32413942462085,2,705.1854869040683,Line 1,0.4198361190656873,Mon,21:55,47.684785901961106
80.59394131532717,3,613.8944140494758,Line 1,0.7910847987570008,Wed,08:30,36.67701309477842
123.53635026610249,3,559.7230760309986,Line 2,0.44074380727064205,Wed,21:08,36.0014098995172
73.4943140452832,1,746.4719646548411,Line 5,0.34714064197610717,Sat,21:43,56.03891838706286
52.18133815053771,3,492.4725998231405,Line 1,0.2392984156283749,Tue,14:32,63.77692749167517
84.87271175811267,0,442.0790728362778,Line 3,0.307560526286211,Fri,22:15,63.39654225237021
85.97950987035257,1,789.7423101032659,Line 4,0.26238739393154287,Wed,16:06,54.14891011226861
116.94271829503506,2,871.5265626763517,Line 4,0.3564922910908912,Wed,10:06,37.510113834212405
102.69832366395825,1,428.8772358724104,Line 4,0.7944486235179874,Mon,18:39,40.627570768262196
89.69975538768367,2,530.1324687743779,Line 5,0.7867409216403531,Thr,07:18,39.21424048358271
119.77257258334768,3,732.5375810314782,Line 4,0.8704540978717508,Mon,08:04,20.729176133690004
47.689420183504915,1,536.3504125337124,Line 5,0.8530753866033461,Tue,08:03,52.4361339083192
62.61155333986186,1,653.8567748212636,Line 2,0.9346409780000171,Thr,17:20,43.37557230456606
54.81566591259784,2,686.3130963732958,Line 3,0.9315395232064002,Fri,17:56,41.71355259179031
69.40496955022623,3,451.78225978753846,Line 4,0.854295692719853,Wed,18:51,41.21977843687472
42.581670509419524,3,623.2347054561233,Line 5,0.38997185866447326,Tue,20:28,59.38424427110919
97.26340273441551,3,548.9183220499493,Line 1,0.23739778234219083,Sun,19:35,49.82444216461658
73.95998709285534,0,337.4495627919116,Line 3,0.8987228661146189,Wed,17:45,50.872183591335954
40.02348491541776,0,377.1373722483513,Line 5,0.38285612010779235,Wed,20:59,75.25057326167985
52.39656057277902,2,436.0423358156863,Line 1,0.9167855727922806,Mon,08:29,47.85275926960004
88.5213063736963,1,712.1845623396908,Line 2,0.8285641061572481,Wed,18:03,37.98853612838503
102.78028011536928,2,717.9204302112689,Line 3,0.8291740173059667,Tue,07:05,30.448195605537734
134.27114563618275,3,680.9872894432369,Line 1,0.8296111813068037,Wed,07:25,18.843020018736084
159.1987818260792,2,626.8741365394055,Line 5,0.9504208946941413,Tue,08:08,12.51214323998407
91.26364839644158,1,622.1083710710153,Line 2,0.869804602171385,Tue,07:16,37.7693187811215
53.10435389753393,3,598.4814837237421,Line 4,0.23032315985167923,Sat,22:47,61.66228870210794
22.050982089723014,1,621.1949776704969,Line 3,0.4015505057564964,Thr,13:11,71.61025705778383
87.27639754650545,2,633.0315824886262,Line 3,0.31293614642206646,Fri,20:42,52.06278942046869
57.90426102946534,0,304.6895803123984,Line 5,0.43676646283079634,Fri,13:33,69.97342564326661
68.71058966831615,2,411.9675310179199,Line 5,0.8877125692648639,Thr,17:52,44.54529430122441
63.36320900155442,1,370.2782598517216,Line 3,0.9368310974312896,Thr,08:49,48.76668026053514
76.17330370720265,0,743.3850184869257,Line 3,0.4331087466409692,Wed,22:15,56.08952188611737
108.97334267280814,0,838.9216650929496,Line 4,0.4249893567973187,Tue,05:58,45.05093094484769
84.26858006316446,2,171.13239974160547,Line 4,0.9294132097670157,Sun,17:52,43.665837598872336
75.68830512928845,0,823.326168255623,Line 5,0.4152047372943019,Wed,22:15,55.166390193404645
51.85093099819444,0,565.1476223147523,Line 2,0.8014310357779462,Sun,18:30,55.553850480882446
34.48211756293558,0,726.8917708124504,Line 1,0.7699490545242943,Sat,18:47,58.225945072897716
66.78215103138686,0,638.4646178913438,Line 1,0.7918822596430849,Fri,08:39,50.10791098677005
78.53819026875804,1,801.593804012298,Line 3,0.4084555873858289,Sat,12:40,51.65592574520068
128.0523350511012,1,586.6357108345538,Line 2,0.6943622153164907,Fri,07:30,33.23099026159481
83.54086149363303,2,311.84540967914785,Line 5,0.34876805013799067,Sat,10:01,58.47885178028694
106.71085990960671,2,531.5417680513334,Line 5,0.3287308857041839,Sat,05:02,48.06603999843638
66.42914563170585,2,640.0696415734758,Line 1,0.9356691161612682,Fri,18:26,39.19639683653838
47.79322842878527,3,512.2780743949936,Line 5,0.3406230147700666,Sat,22:20,61.594825660773765
53.76812640252413,0,664.885999908407,Line 4,0.8242037801663143,Sat,17:53,52.32813048183553
60.28835556591822,2,538.5246371261736,Line 2,0.942121057055493,Tue,18:39,42.78825014602558
137.85180732758778,0,445.98238723020563,Line 2,0.3426473639532896,Sun,14:50,47.12898638605783
57.674710058681185,3,360.31215578697316,Line 1,0.8322596691186602,Thr,07:54,47.06176393679182
102.79013655755385,1,481.56160713290075,Line 3,0.8157541797983731,Mon,18:01,38.90848439932778
55.45843929959462,1,585.7325300531562,Line 1,0.8699948472448324,Tue,08:39,48.72118799123153
105.32015448992195,0,207.7530335506131,Line 1,0.3234814051449259,Sat,12:56,61.7633101775194
90.46296725875736,2,413.7440533404069,Line 4,0.32377043652664056,Sat,20:29,55.21306281108102
75.7425819416531,1,201.23780053925583,Line 3,0.46601861221405155,Fri,09:53,62.73490030613054
78.8920745396389,3,442.2155352556558,Line 3,0.8534224640934092,Fri,08:35,38.72670836075921
62.20287043822917,0,759.1349646379493,Line 2,0.31414264358996336,Sun,05:52,63.335058417190915
92.12424243628294,1,342.8210516034243,Line 3,0.7803426577077728,Sun,17:53,45.79303949299844
67.6335490043376,3,672.8209128095984,Line 2,0.8638959249215827,Sat,08:04,37.01711856634981
46.688035340806195,3,1047.6042849876428,Line 1,0.8108175938184738,Mon,17:27,38.05031923092973
45.26565672999275,3,803.8895053867212,Line 3,0.3205333755209106,Sat,09:40,57.087449560926046
84.69093960368721,2,573.3207821529329,Line 1,0.7903929518905571,Thr,18:30,39.67200353250447
122.91970034923563,3,699.9427463939716,Line 4,0.36575194529271166,Sat,20:07,35.62295804212903
84.34857205692605,0,310.7575048983656,Line 5,0.7587672093713194,Sat,08:12,52.63652731891423
76.77541029633339,3,275.1716624887785,Line 4,0.8788026449238703,Fri,18:32,41.910941603555926
87.76875447439711,2,555.0126987128976,Line 3,0.8117469338653441,Sun,07:37,38.51817006471588
115.4971273395915,1,619.6253071210274,Line 5,0.9001646748464442,Tue,07:32,29.984326753255218
85.96281638706961,0,741.1595963298148,Line 2,0.38882104460324207,Sat,11:51,54.66565776757227
68.83099786593903,2,450.65431676143226,Line 4,0.8572804650125342,Wed,08:50,44.65011937174609
110.06892713942779,0,583.7803892534487,Line 2,0.4176914318911129,Tue,23:32,50.05967007550399
91.65359999738665,2,577.7920155831081,Line 1,0.9589864897210969,Sat,18:37,32.53544118792779
121.74184786245107,0,527.0493915789585,Line 2,0.4514795709211501,Sun,20:07,46.84552565151459
84.98031200369141,1,537.340813385674,Line 3,0.758239480089889,Mon,07:30,44.6068625666304
46.7189317178368,0,400.70876452394793,Line 1,0.8076243907699263,Sun,17:59,60.12311249561274
42.81343296450282,1,598.8564930226015,Line 2,0.8161939864244762,Wed,17:12,53.68559350933669
124.87222119804537,1,584.0693800406743,Line 1,0.8947027026196888,Sun,07:14,28.180706216392423
126.84923429089001,0,473.14314484045934,Line 2,0.8134439641804484,Mon,18:32,35.60546552323737
75.12066778297891,3,666.2907910463365,Line 4,0.8106961265836821,Fri,18:58,36.60453815785455
69.58496861152385,3,729.5313435514691,Line 1,0.2912659266277424,Thr,20:58,52.50426144113153
119.72205586314305,1,668.317317618034,Line 2,0.3739111237520064,Sat,21:52,43.59097064084778
49.91049836205799,0,367.9164252849933,Line 1,0.89442734869175,Thr,07:18,57.26299435867392
55.68131962478064,3,567.4051260977841,Line 2,0.25307143616267425,Mon,19:50,60.86509164322676
97.48562227964823,2,390.80024891464075,Line 4,0.30886074842676686,Tue,22:04,54.112756679480874
69.27463276067635,2,566.8652175361918,Line 3,0.717347953854002,Tue,17:49,46.39712386393906
79.86078766254846,2,391.48056513153165,Line 2,0.6825819374114248,Sun,07:50,47.9231817190604
75.55762201810374,0,773.0821201357604,Line 2,0.3887732657092585,Mon,10:52,57.001553335120256
89.17527623635502,1,686.8245076936958,Line 4,0.8720798433758775,Sat,07:11,37.003416572557846
118.25535699050681,0,751.3926419641551,Line 3,0.1586202633749362,Thr,02:59,52.140580119324014
82.46209776958945,2,733.7042974944472,Line 3,0.47695823641944673,Thr,21:10,46.50418664240686
97.502256401265,3,502.73434837942796,Line 5,0.21594113739267617,Sun,23:01,51.323577081698296
24.27632229397681,2,475.65874609806457,Line 5,0.18359163997454606,Sat,21:09,77.090602842428
78.6758338355394,2,854.2269011590557,Line 2,0.7713659766958241,Fri,08:20,36.34329205626624
57.081001253439766,2,521.1585507043843,Line 4,0.7016251991036093,Sat,17:19,51.2668345594403
46.87266101768579,3,313.3953991794159,Line 4,0.30093152632209963,Thr,14:21,67.02624307883846
56.131818666876555,0,725.9742143694097,Line 5,0.39662875448713414,Sun,14:14,63.25827631603305
70.91852488175192,1,575.113295975624,Line 2,0.3737249198606833,Sat,11:50,59.40450318511885
104.89423110123644,1,813.0432601354088,Line 4,0.43220130461073447,Sun,21:55,43.184267725283185
43.94864593183865,2,592.4395136529148,Line 1,0.8759537186883385,Thr,18:31,48.36346123338527
80.83256396871627,1,546.5063402051496,Line 3,0.8217171760402852,Fri,18:55,43.704292018864756
66.84027480199333,3,816.567521668675,Line 1,0.3079230738117124,Thr,05:58,51.04802169456275
71.0938452952419,1,281.27608351238945,Line 4,0.38499641679378954,Sun,11:16,64.89301097967893
107.25495769177914,3,447.7547662549927,Line 4,0.7428886363617131,Fri,17:09,33.828257672111846
94.6259775777667,3,395.0043097060508,Line 3,0.6275618442078952,Tue,17:35,41.95135060028021
116.35048056029378,0,166.58541507660448,Line 3,0.3812178607622872,Thr,20:17,57.70304714408679
75.8005356379877,3,702.5177266816601,Line 2,0.8664004042929089,Mon,07:43,34.01462315529733
61.08427981479029,3,452.6357256296001,Line 4,0.9598509188194557,Fri,07:11,40.41339226145567
73.91551735718802,0,708.1406358344072,Line 5,0.40571483752598647,Fri,20:14,58.26130862690711
86.5910627867518,1,617.9617374239483,Line 1,0.37473427239491325,Sat,14:36,54.03938580726835
84.79926388277187,3,656.0495746458575,Line 2,0.3250295678859633,Tue,15:45,48.61404607542627
50.5263321966971,3,470.4553726815641,Line 4,0.2851097102486499,Thr,20:07,63.31579203985291
82.45951226464562,1,416.50877669013164,Line 2,0.8303822748879084,Wed,18:14,45.57944795347088
86.20324601317544,2,565.6785320746286,Line 1,0.9168593766008548,Wed,18:06,35.59876824719356
148.42494434017198,0,710.5511065784378,Line 1,0.882456456805712,Sun,07:51,22.62244292421076
131.0126365346358,2,541.1997751021548,Line 2,0.915396154508995,Thr,17:19,23.3295570432673
56.808845731811275,2,427.39278252581744,Line 5,0.358537080728221,Thr,12:36,63.51255219473856
72.1889202330934,1,340.56750997544873,Line 4,0.7870320331002261,Sun,17:15,51.3332354075528
40.22364639007026,1,585.6611538866129,Line 2,0.9312405544721043,Thr,17:00,51.23804227189407
63.944583360472436,3,453.2210236740323,Line 1,0.43560685424939666,Wed,05:40,55.311778653188185
88.57814399758546,1,537.4690716006342,Line 4,0.8629866499327454,Thr,08:58,40.43393030879006
112.77510141574218,1,508.2925101046267,Line 2,0.3944773291358872,Sat,12:53,48.159324757428315
60.18350129012872,1,472.3712416518505,Line 2,0.39007613400599683,Thr,14:22,64.03595744484154
62.22029975895729,1,601.318667957864,Line 3,0.817212177121944,Fri,07:15,48.060985205577545
21.636684171703358,1,646.8552283774511,Line 2,0.3291929183470659,Tue,20:25,73.38615049964757
75.57874027958941,2,893.2752732621523,Line 4,0.7863228780566901,Mon,08:54,35.99850144650689
51.12357628565708,3,682.3942207239437,Line 2,0.32889517174979443,Mon,14:00,57.592810065696696
65.60983636419012,2,828.3684924892481,Line 4,0.9221589043054991,Thr,17:37,36.069814536043374
56.166924049404955,0,407.0150731272587,Line 3,0.9088738423240483,Sat,18:01,54.260076396474815
77.4379437754155,1,270.3629768971108,Line 1,0.39467700452021365,Tue,10:04,63.00825591442789
32.224942322926765,2,547.47946723336,Line 4,0.9171424682845638,Sun,07:27,51.37662927643586
40.12571023027288,2,699.8716187355232,Line 1,0.8244280038217844,Tue,08:00,48.852857921034236
137.87293650492916,3,672.4719173109075,Line 4,0.7678677187058323,Fri,07:42,19.836548234055684
45.00785424097184,1,761.5920192382828,Line 2,0.8390186490667199,Tue,08:16,49.11916559819317
50.1893679776029,1,106.94162214605404,Line 4,0.8445618418302817,Mon,17:12,60.56544526095059
129.92730969977333,2,768.8574742294245,Line 2,0.4040589918246598,Fri,15:38,34.426611322641236
158.95972565995424,0,608.5952569584653,Line 3,0.8858012752658334,Thr,07:44,21.55127784286877
48.15681902852721,2,280.307189007014,Line 2,0.9207406326645458,Fri,17:45,52.06016513653462
69.99099335450133,3,676.3787836581205,Line 2,0.18880738484467147,Sun,06:59,56.5250618230685
89.28347987456306,2,579.6035216954137,Line 2,0.28615744917211106,Thr,20:48,53.36125946010086
126.986001974944,1,616.5893215826281,Line 1,0.34269123285105424,Sat,16:42,43.48671411378419
53.17722460832051,3,724.5143952855842,Line 2,0.883554764796343,Thr,17:06,39.523862119449305
73.33334814729346,2,625.1561986037931,Line 1,0.9966070455125529,Wed,08:33,35.693898525225606
101.1280353173582,2,292.7416400503001,Line 3,0.2718153426262585,Wed,14:47,56.14460159143724
91.81694190400269,3,525.0176014570193,Line 1,0.2932132791990075,Wed,11:46,50.1841233366029
69.7760779839659,0,267.44591800747475,Line 1,0.31613384954055385,Sun,22:15,70.9453295867865
76.362691824454,3,663.3716386772218,Line 3,0.797810147737235,Thr,07:05,36.694636558780225
42.63033192850389,2,794.1834620974842,Line 2,0.2789410835714402,Sun,12:55,62.615622461810766
73.5264376387686,2,333.1555857009853,Line 5,0.8532142182556524,Tue,18:31,45.78052717485303
72.7595880215566,0,432.7154249478039,Line 2,0.42869157546238124,Sat,15:56,63.41077623101346
86.31037760004163,3,395.8765506795909,Line 2,0.3595480616416486,Mon,16:40,52.350204965718255
64.90620619249914,0,470.7163661505307,Line 2,0.28122285854432516,Wed,20:52,69.31864229423131
92.81641704277688,3,622.0379530425963,Line 5,0.3343024225566497,Mon,09:59,46.72547767879804
107.52561592834294,3,472.60911644259056,Line 4,0.09807046334894473,Sun,01:27,52.59838493401043
84.22456912602891,1,663.9774452653387,Line 1,0.42864223995268835,Wed,21:22,52.17797366962812
89.56073918029035,1,736.0898844391705,Line 2,0.4676922330076618,Sat,05:54,48.03960507899901
81.44476234716643,0,742.4442901763848,Line 1,0.7383403701939902,Wed,18:34,45.4452567057479
80.00229380422464,1,354.68730807178366,Line 1,0.8660318459778988,Mon,07:32,46.44845261040127
60.388052648305404,0,792.0802087310506,Line 2,0.287743571453701,Wed,05:28,63.986645067966414
88.60231403228052,3,806.0788459993325,Line 5,0.3550301609137472,Wed,09:15,43.62685710052078
77.35575025512135,2,821.2066035891962,Line 3,0.34315555908942924,Thr,19:12,50.22717727311758
136.89231463673357,0,522.4344854399101,Line 2,0.2427151298537613,Wed,06:03,48.87205221366507
122.76378624927709,3,418.6756751868938,Line 1,0.9346171667136498,Fri,08:24,24.22688970934489
90.48730929848568,0,378.0825910841736,Line 1,0.8393803369618149,Sat,08:31,47.11770684132331
59.260105040496214,2,357.55210721197636,Line 3,0.8170992470952942,Tue,07:13,50.45214090752177
49.7646561914907,0,552.0419633321526,Line 4,0.8581415965349838,Thr,07:12,54.710725354024376
112.37526546495536,0,698.0942837731825,Line 3,0.2803522060962952,Fri,20:45,51.23461515166024
87.14152393949922,0,778.2165628872594,Line 4,0.8371440202211256,Tue,17:51,40.138055581478405
93.05029770418398,1,465.18773848498813,Line 2,0.721387621109391,Sat,08:44,44.84976963391832
32.58215287404144,2,543.242320389086,Line 5,0.6850019313982862,Tue,08:13,58.32352816244833
105.20777792875136,3,531.8015600473694,Line 5,0.27239386755464334,Sun,06:15,46.84707336419864
92.35114479266639,3,439.0355987560562,Line 5,0.30740920442917935,Thr,09:23,51.32525623695596
49.81849399761449,2,678.5133703632873,Line 4,0.7270097430739598,Wed,08:40,49.43320392024466
67.18395573351039,2,613.3787032376788,Line 4,0.3102016709328145,Fri,21:04,58.278578931020924
87.1678336144102,1,574.7722539981417,Line 1,0.8126396358264713,Fri,08:06,41.6012229077925
81.4260475793227,1,612.5852110643522,Line 1,0.34507493491372004,Thr,11:01,56.51241508959011
72.05878716985937,3,657.5008694807336,Line 1,0.8929907374920638,Fri,17:45,35.18632129423503
77.18718887396719,2,655.7516841315049,Line 3,0.9698465617519011,Tue,08:48,34.783705977012715
73.15125486033685,2,403.5409593641952,Line 3,0.8799774950272805,Sat,18:27,43.677116477991916
